MPIN,2,'2021/12/10,'2021/02/20,OUT,ACE MANUFACTURING SYSTEMS LIMITED,10 - Machine tool,,SFC-090DA2-28B-35B,150,INR,4115,2849.16,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/06/20,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB A SFC-050DA2-BW PILOT BORE DIA 6 (JINDAL),1000,INR,2.17,149.49,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/06/20,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-080DA2-PILOT BORE DIA 16 (JINDAL),700,INR,5.58,385.25,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/06/20,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-090DA2-BW PILOT BORE DIA 18 (JINDAL),200,INR,7.26,500.82,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/06/20,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-080DA2-BW FINISHED BORE 30MM,300,INR,5.73,376.37,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/06/20,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-080DA2-BW FINISHED BORE 28MM,300,INR,5.73,376.37,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/06/20,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-080DA2-BW FINISHED BORE 25MM,500,INR,5.73,376.37,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/06/20,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-080DA2-BW FINISHED BORE 24MM,300,INR,5.73,395.25,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/06/20,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-090DA2-BW FINISHED BORE DIA 25,300,INR,7.4,510.82,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/06/20,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-090DA2-BW FINISHED BORE DIA 35,500,INR,7.4,500.82,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/10/08,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,SPACER SFC-035DA2-BW-11L (JINDAL),500,INR,0.9,61.81,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2022/03/30,OUT,ACE MANUFACTURING SYSTEMS LIMITED,10 - Machine tool,,SFC-060DA2-20B-24B-A,100,INR,2090,1101.69,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2022/03/30,OUT,ACE MANUFACTURING SYSTEMS LIMITED,10 - Machine tool,,SFC-060DA2-20B-35B-B,25,INR,2090,1101.69,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2022/03/30,OUT,ACE MANUFACTURING SYSTEMS LIMITED,10 - Machine tool,,SFC-050DA2-20B-16BC-C,25,INR,2050,1288.71,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/03/23,OUT,ACE MANUFACTURING SYSTEMS LIMITED,10 - Machine tool,,SFC-090DA2-28B-35B,5,INR,4115,2849.16,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2022/03/30,OUT,ACE MANUFACTURING SYSTEMS LIMITED,10 - Machine tool,,SFC-060DA2-28B-35B-C,60,INR,2090,1101.69,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2022/03/30,OUT,ACE MANUFACTURING SYSTEMS LIMITED,10 - Machine tool,,SFC-060DA2-20B-32B-B,66,INR,2090,1101.69,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2022/03/30,OUT,ACE MANUFACTURING SYSTEMS LIMITED,10 - Machine tool,,ALS-065-G-20B-24B,15,INR,1828,1302,2202,MPIN,OUT,,
MPIN,2,'2021/12/10,'2022/03/30,OUT,ACE MANUFACTURING SYSTEMS LIMITED,10 - Machine tool,,ALS-065-G-20B-35B,1,INR,1828,1302,2202,MPIN,OUT,,
MPIN,2,'2021/12/10,'2022/03/30,OUT,ACE MANUFACTURING SYSTEMS LIMITED,10 - Machine tool,,ALS-065-G-28B-35B,3,INR,1828,1302,2202,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/05/25,OUT,ASKAR MICRONS (P) LTD.,10 - Machine tool,,SFC-050DA2-19B-22B-B,10,INR,1862,645.71,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/08/25,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-010DA2-BW FINISHED BORE 8mm,1500,INR,0.88,61.41,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/06/10,OUT,ACE DESIGNERS LIMITED,10 - Machine tool,,SFC-050DA2-20B-16BC-C,50,INR,1965,1288.71,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/07/10,OUT,ACE DESIGNERS LIMITED,10 - Machine tool,,SFC-050DA2-20B-16BC-C,50,INR,1965,1288.71,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/07/20,OUT,ACE DESIGNERS LIMITED,10 - Machine tool,,SFC-050DA2-20B-16BC-C,350,INR,1965,1288.71,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/08/10,OUT,ACE DESIGNERS LIMITED,10 - Machine tool,,SFC-050DA2-20B-16BC-C,100,INR,1965,1288.71,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/07/15,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-010DA2-PILOT BORE DIA 6 (JINDAL),500,INR,0.67,46.41,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/07/15,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB A SFC-050DA2-BW PILOT BORE DIA 6 (JINDAL),1000,INR,2.17,149.49,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/07/15,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,Clamping Hub SFC-080DA2 Pilot Bore,2000,INR,5.58,385.25,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/07/15,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,Clamping Hub SFC-090DA2 Pilot Bore,500,INR,7.26,500.82,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/07/15,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,SPACER SFC-035DA2-BW-11L (JINDAL),2000,INR,0.9,61.81,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/05/01,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-060DA2-BW PILOT BORE DIA 9 T400 (JINDAL),468,INR,3.91,230.45,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/04/30,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,SPACER SFC-060DA2-BW-16.5L (JINDAL),440,INR,2.61,179.98,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/08/09,OUT,ACE DESIGNERS LIMITED,10 - Machine tool,,SFC-050DA2-20B-16BC-C,450,INR,1965,1288.71,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/08/16,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-010DA2-PILOT BORE DIA 6 (JINDAL),778,INR,0.67,46.41,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/08/16,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB A SFC-040DA2-BW PILOT BORE DIA 6 (JINDAL),1000,INR,1.32,78.55,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/08/16,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB A SFC-050DA2-BW PILOT BORE DIA 6 (JINDAL),1500,INR,2.17,149.49,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/08/16,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-060DA2-BW PILOT BORE DIA 9 T400 (JINDAL),1000,INR,3.91,230.45,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/08/16,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-080DA2-PILOT BORE DIA 16 (JINDAL),2000,INR,5.58,385.25,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/08/16,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,SPACER SFC-025DA2-BW-7.5L,500,INR,0.59,40.61,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/08/16,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,SPACER SFC-035DA2-BW-11L,2000,INR,0.9,61.81,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/11/15,OUT,JCB INDIA LTD,4 - Construction machinery,,CF-A-030-01-T39,336,INR,9192,6406,2101,MPJP,IN,,
MPIN,2,'2021/12/10,'2021/09/16,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB A SFC-010DA2-PILOT BORE DIA 2 (JINDAL),1700,INR,0.67,46.41,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/09/16,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-010DA2-PILOT BORE DIA 6 (JINDAL),922,INR,0.67,46.41,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/09/16,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB SFC-035DA2-BW PILOT BORE DIA 4 (JINDAL),585,INR,1.13,77.76,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/09/16,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB A SFC-040DA2-BW PILOT BORE DIA 6 (JINDAL),1000,INR,1.32,78.55,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/09/16,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-060DA2-BW PILOT BORE DIA 9 T400 (JINDAL),1000,INR,3.91,230.45,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/09/16,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-080DA2-PILOT BORE DIA 16 (JINDAL),1500,INR,5.58,385.25,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/09/16,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,SPACER SFC-020DA2-BW-7.5L (JINDAL),1000,INR,0.55,37.98,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/09/16,IN,MIKI PULLEY TAIWAN CO. LTD.,98 - Miki Group Company,,SPACER SFC-040DA2-BW-11L (JINDAL),1000,INR,0.99,68.32,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/06/18,OUT,ACE DESIGNERS LIMITED,10 - Machine tool,,PSL-G-50,5,INR,1932,1170,2602,MPTJ,OUT,,
MPIN,2,'2021/12/10,'2021/07/21,OUT,JCB India Ltd. Pune Parts Centre,4 - Construction machinery,,CF-A-030-01-T39,5,INR,9192,6406,2101,MPJP,IN,,
MPIN,2,'2021/12/10,'2021/08/21,OUT,JCB India Ltd. Pune Parts Centre,4 - Construction machinery,,CF-A-030-01-T39,6,INR,9192,6406,2101,MPJP,IN,,
MPIN,2,'2021/12/10,'2021/09/21,OUT,JCB India Ltd. Pune Parts Centre,4 - Construction machinery,,CF-A-030-01-T39,6,INR,9192,6406,2101,MPJP,IN,,
MPIN,2,'2021/12/10,'2021/10/21,OUT,JCB India Ltd. Pune Parts Centre,4 - Construction machinery,,CF-A-030-01-T39,8,INR,9192,6406,2101,MPJP,IN,,
MPIN,2,'2021/12/10,'2021/11/22,OUT,JCB India Ltd. Pune Parts Centre,4 - Construction machinery,,CF-A-030-01-T39,6,INR,9192,6406,2101,MPJP,IN,,
MPIN,2,'2021/12/10,'2021/12/21,OUT,JCB India Ltd. Pune Parts Centre,4 - Construction machinery,,CF-A-030-01-T39,6,INR,9192,6406,2101,MPJP,IN,,
MPIN,2,'2021/12/10,'2022/01/21,OUT,JCB India Ltd. Pune Parts Centre,4 - Construction machinery,,CF-A-030-01-T39,8,INR,9192,6406,2101,MPJP,IN,,
MPIN,2,'2021/12/10,'2021/10/11,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB A SFC-030DA2-BW FINISHED BORE 10mm,2000,INR,1.01,66.48,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/10/11,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-030DA2-BW FINISHED BORE 14mm,6000,INR,1.01,76.92,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/10/11,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,SPACER SFC-030DA2-BW-8L (JINDAL),1000,INR,0.66,50.68,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/07/10,OUT,VASAI TRANSMISSION,19 - Packaging machinery,,ALS-030-R-CLAMP TYPE,2,INR,700,395,2202,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/07/10,OUT,VASAI TRANSMISSION,19 - Packaging machinery,,ALS-040-R-CLAMP TYPE,3,INR,882,500,2202,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/07/10,OUT,VASAI TRANSMISSION,19 - Packaging machinery,,ALS-030-R-EL-P (100),6,INR,185,104,2202,MPJP,IN,,
MPIN,2,'2021/12/10,'2021/07/10,OUT,VASAI TRANSMISSION,19 - Packaging machinery,,ALS-040-R-EL-P (100),6,INR,198,112,2202,MPJP,IN,,
MPIN,2,'2021/12/10,'2021/07/31,OUT,HMT MACHINE TOOLS LIMITED-PINJORE,10 - Machine tool,,SFC-080DA2-32B-38B,3,INR,5212,1819.65,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/11/30,OUT,R K INDUSTRIAL AUTOMATION PRODUCTS,80 - Trading Company,,SFH-170S (Pilot Bore),6,INR,28812,14951,2302,MPJP,IN,,10 - Machine tool
MPIN,2,'2021/12/10,'2021/12/22,OUT,R K INDUSTRIAL AUTOMATION PRODUCTS,80 - Trading Company,,SFH-170S (Pilot Bore),6,INR,28812,14951,2302,MPJP,IN,,10 - Machine tool
MPIN,2,'2021/12/10,'2021/11/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-010DA2-BW FINISHED BORE 8mm,1000,INR,0.88,61.41,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/11/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB A SFC-030DA2-BW PILOT BORE DIA 4 (JINDAL),1500,INR,0.82,53.48,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/11/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-030DA2-BW PILOT BORE DIA 8 (JINDAL),1500,INR,0.82,63.92,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/11/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB A SFC-030DA2-BW FINISHED BORE 10mm,2000,INR,1.01,66.48,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/11/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-030DA2-BW FINISHED BORE 14mm,2000,INR,1.01,76.92,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/11/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-040DA2-BW FINISHED BORE 19MM,1000,INR,1.29,101.01,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/09/08,OUT,BHARAT FRITZ WERNER LTD,10 - Machine tool,,SFF-100DS-T051 (48-60),7,INR,26282,13446,2302,MPJP,IN,,
MPIN,2,'2021/12/10,'2021/12/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB A SFC-010DA2-PILOT BORE DIA 2 (JINDAL),1000,INR,0.66,46.41,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/12/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-010DA2-BW FINISHED BORE 8mm,1000,INR,0.88,61.41,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/12/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB A SFC-030DA2-BW PILOT BORE DIA 4 (JINDAL),2000,INR,0.82,53.48,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/12/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-030DA2-BW PILOT BORE DIA 8 (JINDAL),2000,INR,0.82,63.92,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/12/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB A SFC-030DA2-BW FINISHED BORE 10mm,2000,INR,1.01,66.48,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/12/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-030DA2-BW FINISHED BORE 14mm,2000,INR,1.01,76.92,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/12/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,SPACER SFC-030DA2-BW-8L (JINDAL),1000,INR,0.66,50.68,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/12/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-040DA2-BW PILOT BORE DIA 13(JINDAL),1000,INR,1.15,90.75,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/12/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB A SFC-040DA2-BW FINISHED BORE 12mm,500,INR,1.29,88.55,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/12/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB A SFC-040DA2-BW FINISHED BORE 14mm,500,INR,1.29,88.55,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/12/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-040DA2-BW FINISHED BORE 16mm,500,INR,1.29,101.01,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/12/02,IN,MIKI PULLEY (TIANJIN) CO. LTD.,98 - Miki Group Company,,CLAMPING HUB B SFC-040DA2-BW FINISHED BORE 19MM,500,INR,1.29,101.01,2301,MPIN,OUT,,
MPIN,2,'2021/12/10,'2021/11/30,OUT,ACE MANUFACTURING SYSTEMS LIMITED,10 - Machine tool,,ALS-065SGN-30KHA-35KSA,5,INR,9122,8930,2202,MPTW,OUT,,
MPIN,2,'2021/12/10,'2021/09/30,OUT,BHARAT FRITZ WERNER LTD,10 - Machine tool,,SFF-0100DS-35BJ-40BK-450N,2,INR,10029,8910,2302,MPJP,IN,,
MPIN,2,'2021/12/10,'2021/10/09,OUT,CENTRIC STEEL LTD,90 - Other machinery,,SFH-210G-75-75,1,INR,129325.4,52702,2302,MPJP,IN,,
