ÙþßöÛã?,?ïÃID,?ÝÂ,Ò´êÅìí,ÍÓËÔýñØÐÒ¡Ñ¢,?ß¾?èâ?ÝÂ,ÍÓËÔÕÔ?,ÍÓËÔåöðú«³?«É,ù¡Ûã,ù¡Ù£,?Õá,÷×ü§«³?«É,????,ê«?£¨??£©,ð²ù¡ñéÝÂ×¾«³?«É,ÞÂìýà»Ù£?,ÞÂìýà»?èâ?ÝÂ,«æ?«¶Ù£?,«æ?«¶åöðú«³?«É
,MPKR,2,20220106,20211225,OUT,SFA,1100,112599600,COUPLING: SFS-09W 25H-25H,2,KRW,155000,7444,02302,IN,,,
,MPKR,2,20220106,20211225,OUT,SFA,1100,126691000,COUPLING: SFS-10W 25H-42H,1,KRW,236900,7908,02302,IN,,,
,MPKR,2,20220106,20220115,OUT,DR AXION,1000,125119300,COUPLING: SFF-080SS-35B-35BS-200N,4,KRW,160000,5415,02302,IN,,,
,MPKR,2,20220106,20220115,OUT,DR AXION,1000,125738400,COUPLING: SFF-090SS-35B-35BS-300N,2,KRW,180000,6312,02302,IN,,,
,MPKR,2,20220106,20220114,OUT,DONGJIN,2100,104714900,COUPLING: SFS-12W,4,KRW,400000,8014,02302,IN,,,
,MPKR,2,20220106,20220114,OUT,DONGJIN,2100,122291000,BRAKE: 111-16-11G 24V 40JIS,4,KRW,235000,8802,01301,IN,,,
,MPKR,2,20220106,20211224,OUT,DAEJIN MACHINE,2100,105643600,ETP-BUSH: ETP-A-35,1,KRW,105300,3095,02601,IN,,,
,MPKR,2,20220106,20220611,OUT,HANSUNG TNI,0400,126921800,COUPLING: CF-A-025-O1-T46,50,KRW,105000,3952,02101,IN,,,
,MPKR,2,20220106,20220910,OUT,HANSUNG TNI,0400,126921800,COUPLING: CF-A-025-O1-T46,50,KRW,105000,3952,02101,IN,,,
,MPKR,2,20220106,20211225,OUT,WONTECH,8000,104199900,COUPLING: CF-A-001-OB-1360,4,KRW,17500,699,02101,IN,,,
,MPKR,2,20220106,20211225,OUT,WONTECH,8000,106245500,MECHA-LOCK: MA-17,2,KRW,54500,3994,02602,IN,,,
,MPKR,2,20220106,20211225,OUT,WONTECH,8000,127550700,POSI-LOCK: PSL-T-22-T1,3,KRW,400000,4140,02602,IN,,,
,MPKR,2,20220106,20211225,OUT,WONTECH,8000,103566800,CLUTCH: 546-31-34-NF 24V 60JIS,2,KRW,1196600,82475,01501,IN,,,
,MPKR,2,20220106,20211225,OUT,WONTECH,8000,104432200,COUPLING: CF-A-080-OB-1360,3,KRW,92800,4768,02101,IN,,,
,MPKR,2,20220106,20211225,OUT,WONTECH,8000,110088000,COUPLING: MM-16K-S,30,KRW,79600,4816,02502,IN,,,
,MPKR,2,20220106,20211210,OUT,HANJU SEMICON,1100,104626100,COUPLING: SFS-08S-20M-22M,4,KRW,127000,4393,02302,IN,,,
,MPKR,2,20220106,20220113,OUT,KOMATECH,1000,126153200,COUPLING: SFC-080SA2-T144,2,KRW,130000,5317,02301,IN,,,
,MPKR,2,20220106,20211224,OUT,WOOYANG,8000,110857100,COUPLING: CPE-19-8B-8B,30,KRW,36000,2168,02901,IN,,,
,MPKR,2,20220106,20220116,OUT,DAEJIN MACHINE,2100,104612000,COUPLING: SFS-08W,1,KRW,189000,4546,02302,IN,,,
,MPKR,2,20220106,20220116,OUT,DAEJIN MACHINE,2100,105641000,ETP-BUSH: ETP-A-24,1,KRW,76350,2485,02601,IN,,,
,MPKR,2,20220106,20220116,OUT,DAEJIN MACHINE,2100,122648500,CB UNIT: 121-16-10G,1,KRW,960000,40230,01302,IN,,,
,MPKR,2,20220106,20220116,OUT,DAEJIN MACHINE,2100,105643600,ETP-BUSH: ETP-A-35,1,KRW,100350,3095,02601,IN,,,
,MPKR,2,20220106,20220116,OUT,DAEJIN MACHINE,2100,122648200,CB UNIT: 121-08-10G,1,KRW,379000,15623,01302,IN,,,
,MPKR,2,20220106,20220116,OUT,DAEJIN MACHINE,2100,105634000,ETP-BUSH: ETP-T-20,2,KRW,205000,4211,02601,IN,,,
,MPKR,2,20220106,20220116,OUT,DAEJIN MACHINE,2100,104535400,COUPLING: SFS-05W,2,KRW,137000,3144,02302,IN,,,
,MPKR,2,20220106,20220116,OUT,DAEJIN MACHINE,2100,,COUPLING: SFF-080SS-24K-30K-200N,1,KRW,250000,,02302,IN,,,
,MPKR,2,20220106,20220116,OUT,HANJU SEMICON,1100,104626100,COUPLING: SFS-08S-20M-22M,4,KRW,127000,4393,02302,IN,,,
,MPKR,2,20220106,20220116,OUT,A.T.I,0900,,COUPLING: SFC-060SA2-17B-35B,1,KRW,105000,,02301,IN,,,
,MPKR,2,20220106,20220203,OUT,SAMSUNG MECHA,1100,,COUPLING: SFC-050DA2-12B-22J,24,KRW,93000,,02301,IN,,,
,MPKR,2,20220106,20220213,OUT,PAJU ELECT,1100,,COUPLING: SFF-120DS-50K-50K-600N,2,KRW,386000,,02302,IN,,,
,MPKR,2,20220106,20220130,OUT,BALMAN,8000,,COUPLING: SFS-06W-C-25H-25H,1,KRW,255000,,02302,IN,,,
,MPKR,2,20220106,20220117,OUT,SAMJIN INT,1500,,COUPLING: MM-30K 25H-25H,2,KRW,297000,,02502,IN,,,
,MPKR,2,20220106,20220115,OUT,PT KOREA,8000,104242300,COUPLING: CF-X-002-O2,2,KRW,58000,2165,02101,IN,,,
,MPKR,2,20220106,20211225,OUT,SFA,1100,123145800,POSI-LOCK: PSL-G-25,8,KRW,10500,746,02602,IN,,,
,MPKR,2,20220106,20211225,OUT,SFA,1100,121437500,COUPLING: SFC-030DA2-10B-14B,8,KRW,20500,1362,02301,IN,,,
,MPKR,2,20220106,20211213,OUT,EGIS SYSTEM,1500,121519100,BRAKE: BXW-04-10H-24V-10,3,KRW,58000,1650,01201,IN,,,
,MPKR,2,20220106,20220116,OUT,SUNGWON ENG,9000,122287800,CLUTCH: 101-10-13G 24V 25JIS,10,KRW,125000,4109,01301,IN,,,
,MPKR,2,20220106,20220115,OUT,DAERYUN ENG,9000,122646600,CB UNIT: 125-16-12G,3,KRW,1210000,37526,01302,IN,,,
,MPKR,2,20220106,20220115,OUT,DAERYUN ENG,9000,122646500,CB UNIT: 125-12-12G,3,KRW,910000,27054,01302,IN,,,
,MPKR,2,20220106,20220215,OUT,HWACHEON MACHINE,1000,121830500,COUPLING: SFC-050SA2-20B-24B,15,KRW,38000,1592,02301,IN,,,
,MPKR,2,20220106,20211225,OUT,I-MARKET KOREA,8000,,ETP-TECHNO-45,1,KRW,870000,,02601,OUT,,,
,MPKR,2,20220106,20211225,OUT,PT KOREA,8000,,ETP-TECHNO-80,2,KRW,2230000,,02601,OUT,,,
,MPKR,2,20220106,20220115,OUT,I TOLK CONTROLS,1700,122298800,BRAKE: 111-06-13G 24V,10,KRW,69000,2744,01301,IN,,,
,MPKR,2,20220106,20220130,OUT,DAECHANG PRECISION,8000,104473300,COUPLING: CF-A-012-OC-1360,2,KRW,61000,1312,02101,IN,,,
,MPKR,2,20220106,20220130,OUT,DAECHANG PRECISION,8000,104408700,COUPLING: CF-A-140-OC-1360,1,KRW,250000,6362,02101,IN,,,
,MPKR,2,20220106,20220115,OUT,HANKUK ELECT,8000,103311800,BRAKE: 112-05-12 24V 15JIS,2,KRW,62000,2093,01101,IN,,,
,MPKR,2,20220106,20220115,OUT,PT KOREA,8000,,BELT: 1022V223 ,5,KRW,15000,,03101,IN,,,
,MPKR,2,20220106,20220115,OUT,YURIM IND,9000,125974700,POWER SUPPLY: BEW-1R,10,KRW,46300,757,01901,IN,,,
,MPKR,2,20220106,20220215,OUT,JMP NETWORKS,0700,,COUPLING: SFH-190S-T064,5,KRW,496000,,02302,IN,,,
,MPKR,2,20220106,20220215,OUT,JMP NETWORKS,0700,,COUPLING: SFH-190S-T065,5,KRW,530000,,02302,IN,,,
,MPKR,2,20220106,20211220,OUT,KUD,0700,121508800,BRAKE: BXW-01-10H-24V-6,25,KRW,28500,1823,01201,OUT,,,
,MPKR,2,20220106,2021-12-20,OUT,MANKU,8000,128844400,BRAKE: BXW-02-10-60,6,KRW,48000,1409,01201,IN,,,
,MPKR,2,20220106,20220319,OUT,I-MARKET KOREA,8000,128364200,COUPLING: SFF-120DS-55B-55B-600N,8,KRW,284000,10119,02302,IN,,,
,MPKR,2,20220106,20220116,OUT,SFA,1100,127307000,COUPLING: SFC-025DA2-10BJ-12BJ,6,KRW,55000,2719,02301,IN,,,
,MPKR,2,20220106,20220116,OUT,SFA,1100,125454600,COUPLING: SFC-030DA2-10BJ-14BJ,6,KRW,55000,2352,02301,IN,,,
,MPKR,2,20220106,20220116,OUT,MACHINE TECH,8000,123146800,POSI-LOCK: PSL-G-50,2,KRW,70000,1243,02602,IN,,,
,MPKR,2,20220106,20220116,OUT,DILLI,1600,,COUPLING: SFF-100SS-T043N,3,KRW,128700,,02302,IN,,,
,MPKR,2,20220106,20220129,OUT,DILLI,1600,,COUPLING: SFF-100SS-T043N,18,KRW,128700,,02302,IN,,,
,MPKR,2,20220106,20220103,OUT,DNG WITH,1200,103290200,BRAKE: 112-02-11 12V 5,10,KRW,29000,1396,01101,IN,,,
,MPKR,2,20220106,20220121,OUT,KEUMTOP,9000,104328200,COUPLING: CF-A-025-O1-1360,4,KRW,120000,3817,02101,IN,,,
,MPKR,2,20220106,20220124,OUT,EUREKA KOREA,8000,,COUPLING: MM-19K 15-16,4,KRW,150000,,02502,IN,,,
,MPKR,2,20220106,20220124,OUT,WOORI COR,8000,104320900,COUPLING: CF-X-016-O1,1,KRW,110000,3327,02101,IN,,,
,MPKR,2,20220106,20220124,OUT,WOORI COR,8000,105642600,ETP-BUSH: ETP-A-30,1,KRW,95000,2660,02601,IN,,,
,MPKR,2,20220106,20220124,OUT,WOORI COR,8000,105643600,ETP-BUSH: ETP-A-35,1,KRW,120000,3095,02601,IN,,,
,MPKR,2,20220106,20220124,OUT,WOORI COR,8000,105635600,ETP-BUSH: ETP-T-30,1,KRW,290000,4798,02601,IN,,,
,MPKR,2,20220106,20220203,OUT,G TO I,8000,,monninghoff toothclutch 546.15.3.5,4,KRW,953000,,01501,OUT,,,
,MPKR,2,20220106,20220203,OUT,SAMBO,8000,,monninghoff toothclutch 546.15.4.5,1,KRW,1170000,,01501,OUT,,,
,MPKR,2,20220106,20211222,OUT,HYUNDAI WIA,1000,128296900,COUPLING: SFF-070SS-T062N,1,KRW,0,5627,02302,IN,,,
,MPKR,2,20220106,20220124,OUT,NT REX,1200,103528600,CLUTCH: 546-12-34-NF 24V 10DIN,2,KRW,685000,26574,01501,IN,,,
,MPKR,2,20220106,20220115,OUT,RODEK,1400,,COUPLING: ALS-030-R-14H-14H,1,KRW,32000,,02202,IN,,,
,MPKR,2,20220106,20220117,OUT,SEJU MOTION,0100,125855300,COUPLING: SFC-025SA2-8B-12B,2,KRW,22000,1209,02301,IN,,,
,MPKR,2,20220106,20220117,OUT,SEJU MOTION,0100,125619200,COUPLING: SFC-025SA2-8B-8B,2,KRW,22000,1209,02301,IN,,,
,MPKR,2,20220106,20220117,OUT,DNGV,1500,129015300,ETP-BUSH: ETP-E-060-NH,1,KRW,285000,8108,02601,IN,,,
,MPKR,2,20220106,20220117,OUT,SEMICONCE,8000,123636600,BRAKE: BXW-02-10S-24V-6,10,KRW,59000,1182,01201,IN,,,
,MPKR,2,20220106,20220117,OUT,EMT KOREA,8000,105636700,ETP-BUSH: ETP-T-40,2,KRW,350000,7124,02601,IN,,,
,MPKR,2,20220106,20220114,OUT,SEWOONG TECH TOOL,8000,123102700,COUPLING PART: ELEMENT-ALS-065-R-EL,5,KRW,13500,370,02202,IN,,,
,MPKR,2,20220106,20220123,OUT,EINS SYSTEM,8000,,CLUTCH ARMATURE: TYP4 546-21-34 N F WFN,10,KRW,320000,,01501,IN,,,
,MPKR,2,20220106,20220121,OUT,SFA,1100,127307000,COUPLING: SFC-025DA2-10BJ-12BJ,3,KRW,55000,2719,02301,IN,,,
,MPKR,2,20220106,20220121,OUT,SFA,1100,125454600,COUPLING: SFC-030DA2-10BJ-14BJ,3,KRW,55000,2352,02301,IN,,,
,MPKR,2,20220106,20220121,OUT,SEOLIM PRECISION,8000,125740200,COUPLING: SFC-050DA2-15BH-22BH,2,KRW,118000,3266,02301,IN,,,
,MPKR,2,20220106,20220121,OUT,SEOLIM PRECISION,8000,124877300,COUPLING: SFS-14W 35H-40H,4,KRW,620000,13620,02302,IN,,,
,MPKR,2,20220106,20220121,OUT,WONTECH,8000,128658200,COUPLING: SFC-050SA2-14B-15B,50,KRW,26100,1592,02301,IN,,,
,MPKR,2,20220106,20220121,OUT,WONTECH,8000,130062100,COUPLING: SFC-055SA2-16B-24B,5,KRW,38000,2103,02301,IN,,,
,MPKR,2,20220106,20220121,OUT,WONTECH,8000,126634100,COUPLING: SFC-060SA2-T135,20,KRW,32000,2332,02301,IN,,,
,MPKR,2,20220106,20220121,OUT,WONTECH,8000,128060800,COUPLING: SFC-060SA2-T189,30,KRW,34000,2341,02301,IN,,,
,MPKR,2,20220106,20220121,OUT,WONTECH,8000,124440400,COUPLING: SFC-060SA2-T084,20,KRW,36000,2661,02301,IN,,,
,MPKR,2,20220106,20220409,OUT,DONGIL ROLLING,1000,,COUPLING: SFF-120SS-35B-35BM-600N,2,KRW,340000,,02302,IN,,,
,MPKR,2,20220106,20220117,OUT,SFA,1100,123145800,POSI-LOCK: PSL-G-25,8,KRW,12500,746,02602,IN,,,
,MPKR,2,20220106,20220117,OUT,SFA,1100,123145500,POSI-LOCK: PSL-G-20,4,KRW,9150,713,02602,IN,,,
,MPKR,2,20220106,20220123,OUT,ANAM AUTO,9000,,INDICATOR: SD-38B-9R,2,KRW,86000,,03107,IN,,,
,MPKR,2,20220106,20220409,OUT,DONGIL ROLLING,1000,,COUPLING: SFF-120SS-35B-35BM-600N,2,KRW,340000,,02302,IN,,,
,MPKR,2,20220106,20220123,OUT,YG TECH,1000,122890300,COUPLING: ALS-055-R-22B-22B,8,KRW,56000,2050,02202,IN,,,
,MPKR,2,20220106,20220123,OUT,YG TECH,1000,123004100,COUPLING: SFC-080DA2-35B-35B,4,KRW,160000,5052,02301,IN,,,
,MPKR,2,20220106,20220123,OUT,YG TECH,1000,123008300,COUPLING: SFC-080SA2-35B-35B,4,KRW,100000,3618,02301,IN,,,
,MPKR,2,20220106,20220211,OUT,DAEJIN MACHINE,2100,,COUPLING: SFF-080SS-24K-30K-200N,1,KRW,250000,,02302,IN,,,
,MPKR,2,20220106,20220123,OUT,DAEWON COMMERCE,8000,105636400,ETP-BUSH: ETP-T-35,5,KRW,325000,5616,02601,IN,,,
,MPKR,2,20220106,20220312,OUT,DAEWON COMMERCE,8000,104298400,COUPLING: CF-X-008-O2,5,KRW,116500,3916,02101,IN,,,
,MPKR,2,20220106,20220219,OUT,HWACHEON,1000,105636400,ETP-BUSH: ETP-T-35,3,KRW,298000,5616,02601,IN,,,
,MPKR,2,20220106,20220219,OUT,HWACHEON,1000,126079400,COUPLING: SRG-070DS-35K-35K,4,KRW,48000,2659,02303,IN,,,
,MPKR,2,20220106,20220123,OUT,AUTO SYSTEM,9000,121829300,COUPLING: SFC-035DA2-10B-15B,20,KRW,52000,1601,02301,IN,,,
,MPKR,2,20220106,20220123,OUT,JUNGHYUN IND,8000,121859000,COUPLING: SFC-050DA2-12B-14B,1,KRW,79000,2147,02301,IN,,,
,MPKR,2,20220106,20220123,OUT,WOOJU COR,8000,,COUPLING: MF-8K,4,KRW,84000,,02502,IN,,,
,MPKR,2,20220106,20220123,OUT,SHINHAN FA SYSTEM,1900,110145100,SPEED DRIVE: AP-124-MA-15,6,KRW,220000,8529,03101,IN,,,
,MPKR,2,20220106,20220123,OUT,SHINHAN FA SYSTEM,1900,100023300,SPEED DRIVE: P-124-MA-15,6,KRW,180000,4990,03101,IN,,,
,MPKR,2,20220106,20220312,OUT,I-MARKET KOREA,8000,128364200,COUPLING: SFF-120DS-55B-55B-600N,5,KRW,284000,10119,02302,IN,,,
,MPKR,2,20220106,20220123,OUT,DOOIN TRADING,8000,106823300,SPEED CHANGE DRIVE: M3-Y1-F,1,KRW,1160000,35781,03104,IN,,,
,MPKR,2,20220106,20220123,OUT,SFA,1100,104671300,COUPLING: SFS-10W 25H-40H,2,KRW,190000,9880,02302,IN,,,
,MPKR,2,20220106,20220121,OUT,TECH ONE,8000,121848700,COUPLING: SFC-060SA2-18B-22B,1,KRW,92500,2297,02301,IN,,,
,MPKR,2,20220106,20220121,OUT,TECH ONE,8000,121848100,COUPLING: SFC-060SA2-18B-24B,1,KRW,92500,2297,02301,IN,,,
,MPKR,2,20220106,20220211,OUT,HANJU SEMICON,1100,121848700,COUPLING: SFC-060SA2-18B-22B,7,KRW,130000,2297,02301,IN,,,
,MPKR,2,20220106,20220128,OUT,SFA,1100,104625500,COUPLING: SFS-08S-18M-18M,2,KRW,94800,3232,02302,IN,,,
,MPKR,2,20220106,20220203,OUT,DK MEDICAL,1400,103532400,CLUTCH: 546-13-34-NF 24V 15DIN,5,KRW,527000,27249,01501,IN,,,
,MPKR,2,20220106,20220127,OUT,WONYEONG FA,8000,104250400,COUPLING: CF-A-004-O0-1360,10,KRW,29000,670,02101,IN,,,
,MPKR,2,20220106,20220122,OUT,KEUMA,8000,122865000,COUPLING: ALS-040-R-19B-19B,2,KRW,61000,1632,02202,IN,,,
,MPKR,2,20220106,20220211,OUT,KEUMKANG SYSTECH,1000,111169100,BRAKE: 458-20-17 24V 45JIS,1,KRW,2130000,85829,01401,IN,,,
,MPKR,2,20220106,20220211,OUT,KEUMKANG SYSTECH,1000,129928000,COUPLING: SFF-080SS-25K-28K-200N,1,KRW,250000,4807,02302,IN,,,
,MPKR,2,20220106,20220211,OUT,KEUMKANG SYSTECH,1000,,COUPLING: SFH-210S-45K-80K,1,KRW,642000,,02302,IN,,,
