Code,Group,Sales Order Date,Download Date,ETD,ANA-4,Customer Code,Customer Group4(Industry Code)(Sub-Ledger),Item Code,Item Name,Qty,Currency,Price.,Exchange Rate,Amount (Transaction) (HKD),Cost(HKD),Group 5(Item),ANA-2,Location,Spec. Customer (Transaction),Industry Code (Transaction),
MPHK,2,20211210,20220111,20220113,OUT,SINGHUAT-C,8000,111590200,CLUTCH ARMATURE TY-1 125-16-12-A-25,5,USD,63.0000 ,7.7530000 ,"2,442.20 ",,1302,MPJP,IN,,,
MPHK,2,20211210,20220111,20220113,OUT,SINGHUAT-C,8000,028019000,3085M 6-5,4,USD,44.0000 ,7.7530000 ,"1,364.53 ",,2501,MPJP,IN,,,
MPHK,2,20211210,20220111,20220113,OUT,SINGHUAT-C,8000,033000100,SD-53B-12R,50,USD,12.9000 ,7.7530000 ,"5,000.69 ",,3107,MPJP,IN,THAISIANG,9000,
MPHK,2,20211210,20220111,20220113,OUT,SINGHUAT-C,8000,121899900,BXL-08-10G 24V 14DIN,4,USD,44.7000 ,7.7530000 ,"1,386.24 ",,1401,MPJP,IN,,,
MPHK,2,20211210,20220111,20220113,OUT,SINGHUAT-C,8000,123909800,BXW-03-10S-24V-8,20,USD,21.1000 ,7.7530000 ,"3,271.77 ",,1201,MPJP,IN,TRI_EQUIPMENT(M),8000,
MPHK,2,20211210,20220111,20220113,OUT,SINGHUAT-C,8000,121519100,BXW-04-10H-24V-10,30,USD,23.0000 ,7.7530000 ,"5,349.57 ",,1201,MPJP,IN,,,
MPHK,2,20211210,20220111,20220113,OUT,SINGHUAT-C,8000,104178500,AL-035,10,USD,2.7000 ,7.7530000 ,209.33 ,,2201,MPJP,IN,,,
MPHK,2,20211210,20220111,20220113,OUT,SINGHUAT-C,8000,071084200,AL-100,10,USD,14.8000 ,7.7530000 ,"1,147.44 ",,2201,MPJP,IN,,,
MPHK,2,20211210,20220111,20220107,OUT,SINGHUAT-C,8000,122303700,CS-10-33G 24V 20 JIS,6,USD,49.1000 ,7.7530000 ,"2,284.03 ",,1301,MPTJ,OUT,,,
MPHK,2,20211210,20220111,20220107,OUT,SINGHUAT-C,8000,122295600,111-12-12G 24V 30 JIS,4,USD,47.5000 ,7.7530000 ,"1,473.07 ",,1301,MPTJ,OUT,,,
MPHK,2,20211210,20220111,20220107,OUT,SINGHUAT-C,8000,122289500,101-08-15G 24V R15JIS A15JIS,5,USD,48.4000 ,7.7530000 ,"1,876.23 ",,1301,MPTJ,OUT,,,
MPHK,2,20211210,20220111,20220107,OUT,SINGHUAT-C,8000,122287900,101-12-13G 24V 25 JIS,3,USD,50.1000 ,7.7530000 ,"1,165.28 ",,1301,MPTJ,OUT,,,
MPHK,2,20211210,20220111,20220107,OUT,SINGHUAT-C,8000,910028418,AK-140-MAT-24N,2,USD,52.7000 ,7.7530000 ,817.17 ,,3101,MPTJ,OUT,,,
MPHK,2,20211210,20220111,20220107,OUT,SINGHUAT-C,8000,910028601,AK-185-MAT-28N,4,USD,77.3000 ,7.7530000 ,"2,397.23 ",,3101,MPTJ,OUT,,,
MPHK,2,20211210,20220111,20220107,OUT,SINGHUAT-C,8000,100041900,AP-86-MA-11 With Adapter,3,USD,45.0000 ,7.7530000 ,"1,046.66 ",,3101,MPTJ,OUT,,,
MPHK,2,20211210,20220111,20220107,OUT,SINGHUAT-C,8000,100044000,AP-98-MA-14 With Adapter,3,USD,48.1000 ,7.7530000 ,"1,118.76 ",,3101,MPTJ,OUT,,,
MPHK,2,20211210,20220111,20220107,OUT,SINGHUAT-C,8000,100016400,P-98-MA-15 With Adapter,1,USD,35.2000 ,7.7530000 ,272.91 ,,3101,MPTJ,OUT,,,
MPHK,2,20211210,20220111,20220107,OUT,SINGHUAT-C,8000,911708613,PE-155-MAT-18H,5,USD,55.1000 ,7.7530000 ,"2,135.95 ",,3101,MPTJ,OUT,,,
MPHK,2,20211210,20220111,20220106,OUT,HIMALAYA-C,8000,121843200,SFC-040SA2-14B-19B,1,USD,20.6000 ,7.8000000 ,160.68 ,,2301,MPJP,IN,,,
MPHK,2,20211210,20220111,20220106,OUT,HIMALAYA-C,8000,123172000,ALS-040-Y-EL,3,USD,1.8000 ,7.8000000 ,42.12 ,,2202,MPJP,IN,,,
MPHK,2,20211210,20220111,20220106,OUT,HIMALAYA-C,8000,123102400,ALS-040-R-EL,3,USD,1.8000 ,7.8000000 ,42.12 ,,2202,MPJP,IN,,,
MPHK,2,20211210,20220111,20220114,OUT,HIMALAYA-C,8000,103629900,125-20-12-A-11,3,USD,"1,169.6000 ",7.8000000 ,"27,368.64 ",,1302,MPJP,IN,,,
MPHK,2,20211214,20220111,20220103,OUT,HIMALAYA-C,8000,123150500,PSL-K-16,3,USD,10.3000 ,7.8000000 ,241.02 ,,2602,MPTJ,OUT,,,
MPHK,2,20211214,20220111,20220103,OUT,HIMALAYA-C,8000,123151200,PSL-K-22,2,USD,13.4000 ,7.8000000 ,209.04 ,,2602,MPTJ,OUT,,,
MPHK,2,20211214,20220111,20220106,OUT,HIMALAYA-C,8000,028021400,ARM-075 6-6,10,USD,13.9000 ,7.8000000 ,"1,084.20 ",,2501,MPJP,IN,,,
MPHK,2,20211215,20220111,20220125,OUT,SANKYO-C,0100,126959200,ROTOR HUB SET BXW-03-10-45,300,USD,3.4000 ,7.7530000 ,"7,908.06 ",,1201,MPJP,IN,,,
MPHK,2,20211215,20220111,20220125,OUT,SANKYO-C,0100,126959200,ROTOR HUB SET BXW-03-10-45,300,USD,3.4000 ,7.7530000 ,"7,908.06 ",,1201,MPJP,IN,,,
MPHK,2,20211215,20220111,20220125,OUT,SANKYO-C,0100,126970400,BXW-03-10-43,600,USD,23.0000 ,7.7530000 ,"106,991.40 ",,1201,MPJP,IN,,,
MPHK,2,20211216,20220111,20220721,OUT,SINGHUAT-C,8000,131481000,BXR-12-20-A-68 (previous BXR-12-20-A-61),25,USD,150.0000 ,7.7530000 ,"29,073.75 ",,1401,MPJP,IN,PLEXUS,1800,
MPHK,2,20211216,20220111,20221024,OUT,SINGHUAT-C,8000,131481000,BXR-12-20-A-68 (previous BXR-12-20-A-61),25,USD,150.0000 ,7.7530000 ,"29,073.75 ",,1401,MPJP,IN,PLEXUS,1800,
MPHK,2,20211217,20220111,20220106,OUT,HIMALAYA-C,8000,104948600,MM-14K,10,USD,41.4000 ,7.8000000 ,"3,229.20 ",,2502,MPJP,IN,PT.KARYA,0900,
MPHK,2,20211220,20220111,20220802,OUT,ELEMATEC-C,8000,125857600,"CPG-030-T001B (SLIDER)
(DWG: GT-KCP-G473)","20,000",USD,0.8200 ,7.8000000 ,"127,920.00 ",,2901,MPTJ,OUT,,,
MPHK,2,20211220,20220111,20220906,OUT,ELEMATEC-C,8000,125857600,"CPG-030-T001B (SLIDER)
(DWG: GT-KCP-G473)","30,000",USD,0.8200 ,7.8000000 ,"191,880.00 ",,2901,MPTJ,OUT,,,
MPHK,2,20211220,20220111,20221011,OUT,ELEMATEC-C,8000,125857600,"CPG-030-T001B (SLIDER)
(DWG: GT-KCP-G473)","20,000",USD,0.8200 ,7.8000000 ,"127,920.00 ",,2901,MPTJ,OUT,,,
MPHK,2,20211220,20220111,20220110,OUT,HIMALAYA-C,8000,800000091,BXL-10-10N-008-99V-19 DIN,10,USD,48.3000 ,7.8000000 ,"3,767.40 ",,1401,MPTJ,OUT,,,
MPHK,2,20211220,20220111,20220106,OUT,HIMALAYA-C,8000,071081100,AL-075,10,USD,6.0000 ,7.8000000 ,468.00 ,,2201,MPJP,IN,,,
MPHK,2,20211220,20220111,20220106,OUT,HIMALAYA-C,8000,121584100,BEM-2T 120L,10,USD,6.1000 ,7.8000000 ,475.80 ,,1901,MPJP,IN,,,
MPHK,2,20211221,20220111,20220131,OUT,SINGHUAT-C,8000,128747800,BXR-025-10LE-032,300,USD,42.1000 ,7.7530000 ,"97,920.39 ",,1201,MPJP,IN,AEM_SG,1100,
MPHK,2,20211221,20220111,20220131,OUT,SINGHUAT-C,8000,124716900,BXW-03-10L-24V-6,20,USD,23.2100 ,7.7530000 ,"3,598.94 ",,1201,MPJP,IN,HISAKA_SG,8000,
MPHK,2,20211221,20220111,20220131,OUT,SINGHUAT-C,8000,124045600,ALS-095-B-EL,10,USD,14.0000 ,7.7530000 ,"1,085.42 ",,2202,MPJP,IN,OKAMOTO_SG,1000,
MPHK,2,20211221,20220111,20220214,OUT,ONGEAR-C,8000,106801000,E41,30,USD,216.2000 ,7.8000000 ,"50,590.80 ",,3104,MPJP,IN,WU_TUNG,9000,
MPHK,2,20211221,20220111,20220214,OUT,ONGEAR-C,8000,106801100,E42,20,USD,216.2000 ,7.8000000 ,"33,727.20 ",,3104,MPJP,IN,WU_TUNG,9000,
MPHK,2,20211223,20220111,20220106,OUT,HIMALAYA-C,8000,123420300,101-16-15G 24V R30DIN A30DIN,2,USD,199.0000 ,7.8000000 ,"3,104.40 ",,1301,MPJP,IN,,,
MPHK,2,20211223,20220111,20220106,OUT,HIMALAYA-C,8000,104661400,SFS-09S-22M-24M,2,USD,92.8000 ,7.8000000 ,"1,447.68 ",,2302,MPJP,IN,,,
MPHK,2,20211223,20220111,20220106,OUT,HIMALAYA-C,8000,121468800,SFC-050DA2-12B-19B,3,USD,38.6000 ,7.8000000 ,903.24 ,,2301,MPJP,IN,,,
MPHK,2,20211223,20220111,20220106,OUT,HIMALAYA-C,8000,071085200,AL-110,2,USD,30.6000 ,7.8000000 ,477.36 ,,2201,MPJP,IN,,,
MPHK,2,20211223,20220111,20220106,OUT,HIMALAYA-C,8000,110545300,SPIDER-L-110,6,USD,3.9000 ,7.8000000 ,182.52 ,,2201,MPJP,IN,,,
MPHK,2,20211223,20220111,20220106,OUT,HIMALAYA-C,8000,110545100,SPIDER-L-090/095,10,USD,2.5000 ,7.8000000 ,195.00 ,,2201,MPJP,IN,,,
MPHK,2,20211223,20220111,20220106,OUT,HIMALAYA-C,8000,110545200,SPIDER-L-100,6,USD,2.6000 ,7.8000000 ,121.68 ,,2201,MPJP,IN,,,
MPHK,2,20211223,20220111,20220106,OUT,HIMALAYA-C,8000,110545300,SPIDER-L-110,3,USD,3.9000 ,7.8000000 ,91.26 ,,2201,MPJP,IN,,,
MPHK,2,20211223,20220111,20220110,OUT,HIMALAYA-C,8000,100042100,AP-86-MA-14 With Adapter,3,USD,50.0000 ,7.8000000 ,"1,170.00 ",,3101,MPTJ,OUT,,,
MPHK,2,20211223,20220111,20220110,OUT,HIMALAYA-C,8000,123512300,125-12-12EG,2,USD,281.5000 ,7.8000000 ,"4,391.40 ",,1302,MPTJ,OUT,,,
MPHK,2,20211223,20220111,20220110,OUT,HIMALAYA-C,8000,123512300,125-12-12EG,2,USD,281.5000 ,7.8000000 ,"4,391.40 ",,1302,MPTJ,OUT,,,
MPHK,2,20211223,20220111,20220110,OUT,SEIMITSU-C,8000,121910200,SFC-040DA2-10B-10B,20,USD,32.4000 ,7.7530000 ,"5,023.94 ",,2301,MPJP,IN,MAKINO,1000,
MPHK,2,20211224,20220111,20220106,OUT,HIMALAYA-C,8000,100031700,P-218-C-N 28MM,1,USD,218.6000 ,7.8000000 ,"1,705.08 ",,3101,MPJP,IN,,,
MPHK,2,20211228,20220111,20220113,OUT,SINGHUAT-C,8000,100099100,"PE-106-AC-12H
OLD DESCRIPTION PE-106-B-N 12",1,USD,252.3000 ,7.7530000 ,"1,956.08 ",,3101,MPJP,IN,SMK_ELECTRONICS_M,1100,
MPHK,2,20211229,20220111,20220110,OUT,HIMALAYA-C,8000,122287900,101-12-13G 24V 25 JIS,2,USD,55.7000 ,7.8000000 ,868.92 ,,1301,MPTJ,OUT,,,
MPHK,2,20211231,20220111,20220110,OUT,HIMALAYA-C,8000,110545100,SPIDER-L-090/095,4,USD,2.5000 ,7.8000000 ,78.00 ,,2201,MPTJ,OUT,,,
MPHK,2,20211231,20220111,20220110,OUT,HIMALAYA-C,8000,123002900,SFC-080DA2-30B-32B,3,USD,73.1000 ,7.8000000 ,"1,710.54 ",,2301,MPTJ,OUT,,,
MPHK,2,20220104,20220111,20220110,OUT,HIMALAYA-C,8000,125118000,SFF-070SS-24B-25B-100N,2,USD,77.8000 ,7.8000000 ,"1,213.68 ",,2302,MPJP,IN,,,
MPHK,2,20220104,20220111,20220110,OUT,HIMALAYA-C,8000,128572100,SFF-080SS-30B-35B-150N,2,USD,91.5000 ,7.8000000 ,"1,427.40 ",,2302,MPJP,IN,,,
MPHK,2,20220105,20220111,20220404,OUT,HIMALAYA-C,8000,110098900,RAK-38,30,USD,159.2000 ,7.8000000 ,"37,252.80 ",,2503,MPJP,IN,,,
MPHK,2,20220105,20220111,20220117,OUT,HIMALAYA-C,8000,121478200,SFC-040DA2-12B-19B,2,USD,27.0000 ,7.8000000 ,421.20 ,,2301,MPJP,IN,,,
MPHK,2,20220105,20220111,20220117,OUT,HIMALAYA-C,8000,122298800,111-06-13G 24V,1,USD,22.1000 ,7.8000000 ,172.38 ,,1301,MPTJ,OUT,,,
MPHK,2,20220105,20220111,20220201,OUT,SINGHUAT-C,8000,104681900,SFS-10G,1,USD,131.6000 ,7.8000000 ,"1,026.48 ",,2302,MPJP,IN,,,
MPHK,2,20220106,20220111,20220117,OUT,HIMALAYA-C,8000,121408900,SFC-030DA2-8B-12B,2,USD,22.2000 ,7.8000000 ,346.32 ,,2301,MPJP,IN,,,
MPHK,2,20220106,20220111,20220124,OUT,HIMALAYA-C,8000,103629900,125-20-12-A-11,1,USD,"1,169.6000 ",7.8000000 ,"9,122.88 ",,1302,MPJP,IN,,,
MPHK,2,20220106,20220111,20220117,OUT,HIMALAYA-C,8000,071082200,AL-095,10,USD,8.8000 ,7.8000000 ,686.40 ,,2201,MPJP,IN,,,
MPHK,2,20220106,20220111,20220117,OUT,HIMALAYA-C,8000,104691800,SFS-10S-30M-35M,2,USD,109.8000 ,7.8000000 ,"1,712.88 ",,2302,MPJP,IN,,,
MPHK,2,20220106,20220111,20220113,OUT,SINGHUAT-C,8000,121712900,SFC-060DA2-15B-24B,2,USD,46.4000 ,7.8000000 ,723.84 ,,2301,MPJP,IN,MURATA_SG,9000,
MPHK,2,20220107,20220111,20220125,OUT,SEIMITSU-C,8000,125945300,SFC-025DA2-8BH-8BH,10,USD,46.6000 ,7.8000000 ,"3,634.80 ",,2301,MPJP,IN,NUTEK,1100,
MPHK,2,20220107,20220111,20220119,OUT,SEIMITSU-C,8000,800000682,ALS-030ARN-8BHA-14BHA,36,USD,9.3000 ,7.8000000 ,"2,611.44 ",,2202,MPTJ,OUT,VISDYNAMICS,1100,
MPHK,2,20220107,20220111,20220119,OUT,SEIMITSU-C,8000,800000676,ALS-030ARN-8BHA-10BHA,11,USD,9.3000 ,7.8000000 ,797.94 ,,2202,MPTJ,OUT,,,
MPHK,2,20220107,20220111,20220119,OUT,SEIMITSU-C,8000,800000681,ALS-030ARN-6BHA-10BHA,34,USD,9.3000 ,7.8000000 ,"2,466.36 ",,2202,MPTJ,OUT,,,
MPHK,2,20220107,20220111,20220117,OUT,HIMALAYA-C,8000,100042100,AP-86-MA-14 With Adapter,2,USD,50.0000 ,7.8000000 ,780.00 ,,3101,MPTJ,OUT,,,
MPHK,2,20220107,20220111,20220228,OUT,SINGHUAT-C,8000,103629900,125-20-12-A-11,2,USD,"1,052.6000 ",7.8000000 ,"16,420.56 ",,1302,MPJP,IN,,,
MPHK,2,20220107,20220111,20220228,OUT,SINGHUAT-C,8000,123909800,BXW-03-10S-24V-8,20,USD,21.1000 ,7.8000000 ,"3,291.60 ",,1201,MPJP,IN,,,
MPHK,2,20220107,20220111,20220228,OUT,SINGHUAT-C,8000,123149600,PSL-K-8,30,USD,15.0000 ,7.8000000 ,"3,510.00 ",,2602,MPJP,IN,,,
MPHK,2,20220107,20220111,20220228,OUT,SINGHUAT-C,8000,125279300,BEH-20G,2,USD,368.9000 ,7.8000000 ,"5,754.84 ",,1901,MPJP,IN,,,
MPHK,2,20220107,20220111,20220228,OUT,SINGHUAT-C,8000,104681900,SFS-10G,5,USD,131.6000 ,7.8000000 ,"5,132.40 ",,2302,MPJP,IN,,,
MPHK,2,20220107,20220111,20220228,OUT,SINGHUAT-C,8000,071082200,AL-095,10,USD,7.9000 ,7.8000000 ,616.20 ,,2201,MPJP,IN,,,
MPHK,2,20220107,20220111,20220228,OUT,SINGHUAT-C,8000,071085200,AL-110,2,USD,27.5000 ,7.8000000 ,429.00 ,,2201,MPJP,IN,,,
MPHK,2,20220107,20220111,20220117,OUT,HIMALAYA-C,8000,911299602,P-164-MA-24 With Adapter,2,USD,113.6000 ,7.8000000 ,"1,772.16 ",,3101,MPTJ,OUT,,,
MPHK,2,20220107,20220111,20220120,OUT,SINGHUAT-C,8000,123512100,125-08-12EG,2,USD,153.3000 ,7.8000000 ,"2,391.48 ",,1302,MPTJ,OUT,,,
MPHK,2,20220107,20220111,20220120,OUT,SINGHUAT-C,8000,122287700,101-10-13G 24V 20JIS,8,USD,39.7000 ,7.8000000 ,"2,477.28 ",,1301,MPTJ,OUT,,,
MPHK,2,20220107,20220111,20220120,OUT,SINGHUAT-C,8000,123150200,PSL-K-12.7,40,USD,8.1000 ,7.8000000 ,"2,527.20 ",,2602,MPTJ,OUT,,,
MPHK,2,20220107,20220111,20220117,OUT,HIMALAYA-C,8000,123512100,125-08-12EG,10,USD,170.3000 ,7.8000000 ,"13,283.40 ",,1302,MPTJ,OUT,,,
MPHK,2,20220107,20220111,20220120,OUT,SINGHUAT-C,8000,122287700,101-10-13G 24V 20JIS,10,USD,39.7000 ,7.8000000 ,"3,096.60 ",,1301,MPTJ,OUT,PANASONIC_M,1100,
MPHK,2,20220110,20220111,20220224,OUT,SANKYO-C,0100,126970400,BXW-03-10-43,300,USD,23.0000 ,7.8000000 ,"53,820.00 ",,1201,MPJP,IN,,,
MPHK,2,20220110,20220111,20220404,OUT,ELEMATEC-C,8000,126455600,BXW-03-10MP-90V,120,USD,24.9000 ,7.8000000 ,"23,306.40 ",,1201,MPTW,OUT,,,
MPHK,2,20220110,20220111,20220404,OUT,ELEMATEC-C,8000,126455700,BXW-04-10MP-03-45V,60,USD,25.2000 ,7.8000000 ,"11,793.60 ",,1201,MPTW,OUT,,,
MPHK,2,20220110,20220111,20220211,OUT,SINGHUAT-C,8000,800000222,111-10-11N 24V 20 JIS,300,USD,31.9000 ,7.8000000 ,"74,646.00 ",,1301,MPTJ,OUT,NUTEK,1100,
MPHK,1,20220111,20220111,20220201,OUT,HIMALAYA-C,8000,110545100,SPIDER-L-090/095,10,USD,2.5000 ,7.8000000 ,195.00 ,,2201,MPJP,IN,,,
